open_time,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,taker_buy_asset_volume,taker_buy_quote_volume,number_of_trades,price
1734596700000,101632.01000000,101749.99000000,101575.75000000,101740.56000000,56.50052000,1734596999999,5745062.63389700,10332,32.84486000,3339424.11824040,101686.285
1734597000000,101740.56000000,101786.85000000,101700.00000000,101760.90000000,75.47505000,1734597299999,7679539.75124960,11506,46.09624000,4690257.99431690,101750.73
1734597300000,101760.91000000,101760.91000000,101593.37000000,101596.83000000,73.13919000,1734597599999,7436320.51417580,13514,26.10175000,2654306.84652350,101678.87
1734597600000,101596.83000000,101619.99000000,101525.84000000,101615.83000000,80.55611000,1734597899999,8182146.37929550,13125,33.63437000,3416302.78119340,101606.33
1734597900000,101615.83000000,101820.00000000,101615.82000000,101804.73000000,55.66998000,1734598199999,5665167.00988830,11473,39.65868000,4035741.20794060,101710.28
1734598200000,101804.72000000,101804.72000000,101676.02000000,101710.07000000,83.17544000,1734598499999,8461264.74970460,17555,22.67359000,2306748.38307740,101757.395
1734598500000,101710.07000000,101722.28000000,101624.48000000,101640.40000000,58.26714000,1734598799999,5924596.19521890,10329,25.65242000,2608294.64848460,101675.235
1734598800000,101640.40000000,101771.36000000,101616.01000000,101753.79000000,54.61762000,1734599099999,5553791.43211730,8767,35.77458000,3637645.65040500,101697.095
1734599100000,101753.79000000,101795.56000000,101693.15000000,101741.80000000,37.76321000,1734599399999,3842424.08476790,9604,17.69462000,1800444.87605710,101747.795
1734599400000,101741.80000000,101800.00000000,101705.32000000,101799.10000000,44.62051000,1734599699999,4540481.81439940,12209,28.90834000,2941627.39648700,101770.45000000001
1734599700000,101799.11000000,101873.08000000,101705.00000000,101724.81000000,139.35055000,1734599999999,14182840.30920720,12494,70.40537000,7165081.25581330,101761.95999999999
1734600000000,101724.81000000,101724.82000000,101537.56000000,101557.87000000,76.12941000,1734600299999,7736929.94986230,13350,19.08173000,1939265.18823310,101641.34
1734600300000,101557.88000000,101657.75000000,101553.40000000,101626.20000000,86.53841000,1734600599999,8792159.54217940,7336,66.14733000,6720324.50132500,101592.04000000001
1734600600000,101626.20000000,101827.32000000,101616.69000000,101798.19000000,146.14088000,1734600899999,14867987.29370400,12428,109.98992000,11189821.05580540,101712.195
1734600900000,101798.20000000,101866.19000000,101745.24000000,101745.24000000,63.50468000,1734601199999,6465935.62158300,9613,28.36042000,2887754.24420390,101771.72
1734601200000,101745.25000000,101761.32000000,101712.52000000,101749.43000000,77.04464000,1734601499999,7837154.60142690,7711,47.27712000,4808945.06561740,101747.34
1734601500000,101749.43000000,101800.00000000,101708.01000000,101792.00000000,50.37124000,1734601799999,5125694.33010190,9944,23.78805000,2420421.19446540,101770.715
1734601800000,101792.00000000,101834.18000000,101775.60000000,101785.77000000,41.65021000,1734602099999,4240237.50352230,5352,24.48228000,2492422.01287570,101788.88500000001
1734602100000,101785.78000000,101833.62000000,101785.77000000,101815.99000000,45.34808000,1734602399999,4616770.51494480,4646,27.75067000,2825217.16221920,101800.88500000001
1734602400000,101815.99000000,101900.00000000,101815.98000000,101890.11000000,107.29631000,1734602699999,10927941.89196660,10864,67.94204000,6920034.55226430,101853.05
1734602700000,101890.11000000,101900.00000000,101772.49000000,101781.50000000,104.81404000,1734602999999,10672768.20968310,13524,29.14190000,2967673.60341390,101835.805
1734603000000,101781.49000000,101875.34000000,101758.19000000,101854.50000000,65.39965000,1734603299999,6657119.39891570,6873,23.99269000,2442453.12124380,101817.995
1734603300000,101854.50000000,102126.39000000,101854.50000000,102073.19000000,120.40700000,1734603599999,12281252.44900350,15336,101.30993000,10333096.25703470,101963.845
1734603600000,102073.19000000,102242.86000000,102073.19000000,102169.47000000,164.43340000,1734603899999,16801277.84743110,20796,104.72877000,10701085.55222610,102121.33
1734603900000,102169.48000000,102180.00000000,102076.34000000,102082.62000000,68.69800000,1734604199999,7015788.78714590,11856,24.58515000,2510783.02063060,102126.04999999999
1734604200000,102082.63000000,102482.24000000,102082.62000000,102396.01000000,317.85261000,1734604499999,32514522.49434320,20591,176.12242000,18018683.07104410,102239.32
1734604500000,102396.00000000,102460.07000000,102279.87000000,102284.00000000,148.44379000,1734604799999,15198356.04564390,16739,51.94135000,5317692.10006610,102340.0
1734604800000,102283.99000000,102490.00000000,102283.99000000,102483.39000000,123.22486000,1734605099999,12622138.50192460,10488,86.20004000,8829613.16794350,102383.69
1734605100000,102483.39000000,102606.65000000,102411.78000000,102595.44000000,166.12751000,1734605399999,17030220.72545680,17333,112.79434000,11562870.68397770,102539.41500000001
1734605400000,102595.44000000,102609.72000000,102522.58000000,102543.99000000,97.68208000,1734605699999,10018813.12141760,13467,42.07517000,4315569.87142780,102569.715
1734605700000,102543.99000000,102543.99000000,102401.53000000,102409.34000000,123.85740000,1734605999999,12690791.31325290,9363,28.54045000,2924503.69520790,102476.66500000001
1734606000000,102409.34000000,102472.14000000,102342.94000000,102380.01000000,147.17513000,1734606299999,15071804.53092460,15224,61.19862000,6268122.31503880,102394.67499999999
1734606300000,102380.00000000,102388.00000000,102304.01000000,102344.03000000,63.71872000,1734606599999,6521326.59021620,10881,22.87909000,2341416.52272750,102362.015
1734606600000,102344.03000000,102367.99000000,102276.78000000,102287.34000000,44.43521000,1734606899999,4547342.19252180,6800,12.85883000,1315922.96077620,102315.685
1734606900000,102287.34000000,102365.35000000,102287.33000000,102340.01000000,43.18487000,1734607199999,4418811.02151030,8894,27.75832000,2840239.93951060,102313.67499999999
1734607200000,102340.01000000,102451.20000000,102310.00000000,102450.59000000,45.69204000,1734607499999,4677665.33003670,9138,25.76095000,2637343.99278770,102395.29999999999
1734607500000,102450.59000000,102514.05000000,102450.58000000,102454.54000000,49.09026000,1734607799999,5030792.19451330,7154,29.54122000,3027340.01080220,102452.565
1734607800000,102454.55000000,102457.10000000,102321.40000000,102321.41000000,53.45291000,1734608099999,5473278.43225070,5093,20.19645000,2068163.42573300,102387.98000000001
1734608100000,102321.41000000,102363.64000000,102188.54000000,102215.81000000,193.53028000,1734608399999,19791495.29103760,8129,86.97365000,8892936.65248220,102268.61
1734608400000,102215.80000000,102286.00000000,102176.38000000,102217.16000000,84.37733000,1734608699999,8626605.26475700,8609,36.03576000,3684221.82958840,102216.48000000001
1734608700000,102217.16000000,102352.94000000,102206.93000000,102352.94000000,71.14307000,1734608999999,7276937.83394760,8856,41.93071000,4289293.26112250,102285.05
1734609000000,102352.94000000,102432.00000000,102326.81000000,102380.94000000,35.58433000,1734609299999,3643153.08884480,5849,22.44114000,2297617.28010680,102366.94
1734609300000,102380.94000000,102450.00000000,102380.94000000,102449.99000000,26.35452000,1734609599999,2699495.33274350,5377,12.44554000,1274775.46183280,102415.465
1734609600000,102450.00000000,102467.79000000,102268.79000000,102268.79000000,86.58251000,1734609899999,8866797.88601170,11840,50.55346000,5177586.65902950,102359.39499999999
1734609900000,102268.80000000,102559.21000000,102268.00000000,102475.21000000,71.92146000,1734610199999,7369086.88328890,13230,44.12446000,4519994.25003920,102372.005
1734610200000,102475.20000000,102522.87000000,102439.03000000,102467.49000000,52.30883000,1734610499999,5360238.96142480,7560,29.58836000,3031782.40278350,102471.345
1734610500000,102467.50000000,102467.50000000,102375.83000000,102430.32000000,65.38250000,1734610799999,6697328.70243320,8914,21.89722000,2242944.45164600,102448.91
1734610800000,102430.33000000,102480.48000000,102339.38000000,102357.64000000,54.81341000,1734611099999,5614180.55524290,10612,39.65390000,4061713.01344030,102393.985
1734611100000,102357.64000000,102366.27000000,102276.01000000,102360.46000000,44.20383000,1734611399999,4522862.81621560,9391,20.20484000,2067388.60058130,102359.05
1734611400000,102360.46000000,102361.85000000,102087.58000000,102142.77000000,185.34124000,1734611699999,18938846.29369460,17281,45.41323000,4641537.43754560,102251.615
1734611700000,102142.78000000,102195.42000000,102053.61000000,102100.00000000,87.32983000,1734611999999,8916894.13952320,14273,28.91504000,2952315.66696220,102121.39
1734612000000,102100.00000000,102165.81000000,102043.75000000,102058.12000000,65.53336000,1734612299999,6691573.72780280,14456,30.96168000,3161416.98782000,102079.06
1734612300000,102058.11000000,102108.20000000,101982.78000000,101992.59000000,114.65277000,1734612599999,11698550.40636980,16160,40.49388000,4132436.31764480,102025.35
1734612600000,101992.60000000,102047.19000000,101924.00000000,101960.68000000,99.92421000,1734612899999,10189601.70857460,16152,47.19852000,4812914.10173640,101976.64
1734612900000,101960.67000000,101988.00000000,101882.09000000,101988.00000000,127.09137000,1734613199999,12956199.51376680,15283,61.86583000,6307479.03407930,101974.33499999999
1734613200000,101987.99000000,102114.10000000,101936.08000000,102100.00000000,99.80770000,1734613499999,10182780.84307010,14870,75.41003000,7693783.76425140,102043.995
1734613500000,102099.99000000,102150.00000000,101976.87000000,102124.48000000,100.99379000,1734613799999,10309230.85512400,13870,55.92377000,5709142.13595640,102112.235
1734613800000,102124.49000000,102210.19000000,102124.48000000,102149.01000000,84.91864000,1734614099999,8675505.92996210,8025,46.46723000,4747211.75679770,102136.75
1734614100000,102149.01000000,102149.01000000,102000.00000000,102040.00000000,60.81976000,1734614399999,6207953.87177910,11243,28.12760000,2871019.28628580,102094.505
1734614400000,102040.00000000,102148.00000000,101942.16000000,102146.33000000,374.46180000,1734614699999,38198056.99740780,29748,180.92780000,18457035.86162010,102093.16500000001
1734614700000,102146.34000000,102191.06000000,102121.21000000,102180.00000000,47.91388000,1734614999999,4894708.34310760,3292,26.82772000,2740575.81419980,102163.17
1734615000000,102179.99000000,102216.07000000,101983.98000000,102001.93000000,59.71234000,1734615299999,6095364.55209550,9023,22.05534000,2251586.97762980,102090.95999999999
1734615300000,102001.92000000,102001.93000000,101670.00000000,101771.98000000,189.09049000,1734615599999,19250715.33173220,25710,79.96161000,8139527.97181480,101886.95
1734615600000,101771.98000000,101843.99000000,101667.00000000,101813.76000000,188.15150000,1734615899999,19145347.31959920,14804,135.61825000,13800646.47277360,101792.87
1734615900000,101813.76000000,102053.59000000,101812.00000000,102051.99000000,245.34508000,1734616199999,25002516.09212600,23356,176.74666000,18012237.54639560,101932.875
1734616200000,102051.99000000,102053.60000000,101914.68000000,101914.68000000,173.05917000,1734616499999,17652639.59148170,16455,101.34309000,10337573.04207740,101983.33499999999
1734616500000,101914.67000000,101956.48000000,101864.70000000,101952.44000000,82.25910000,1734616799999,8383868.18217510,16332,17.62630000,1796410.75342210,101933.555
1734616800000,101952.44000000,102181.82000000,101952.43000000,102092.49000000,118.08718000,1734617099999,12051383.88569910,24700,65.60881000,6695330.96768740,102022.465
1734617100000,102092.49000000,102472.00000000,102087.15000000,102324.00000000,165.83270000,1734617399999,16967691.60570130,27946,132.92316000,13600353.95503160,102208.245
1734617400000,102324.00000000,102371.27000000,102223.34000000,102287.68000000,101.08406000,1734617699999,10340660.98065900,23511,53.46119000,5468689.48504800,102305.84
1734617700000,102287.67000000,102400.00000000,102228.36000000,102324.66000000,72.99386000,1734617999999,7467208.94768200,25864,38.31479000,3919572.64618670,102306.16500000001
1734618000000,102324.66000000,102429.77000000,102301.16000000,102333.83000000,63.74522000,1734618299999,6525799.50237870,22647,38.03101000,3893257.44649170,102329.245
1734618300000,102333.82000000,102476.63000000,102316.00000000,102404.23000000,156.91166000,1734618599999,16068517.51010410,21789,115.00656000,11777972.09730310,102369.025
1734618600000,102404.23000000,102797.38000000,102292.15000000,102737.83000000,328.68401000,1734618899999,33716043.50825650,62351,164.47204000,16868274.74217510,102571.03
1734618900000,102737.82000000,102800.11000000,102226.48000000,102227.36000000,228.27227000,1734619199999,23399533.96143170,47432,114.15486000,11702464.49104730,102482.59
1734619200000,102227.36000000,102372.45000000,101654.07000000,101720.35000000,327.95727000,1734619499999,33480050.77226410,50737,115.61243000,11805752.89116000,101973.85500000001
1734619500000,101720.34000000,101788.00000000,100694.07000000,101039.99000000,636.70353000,1734619799999,64448488.62187890,108220,285.38883000,28881137.54332980,101380.16500000001
1734619800000,101039.99000000,101486.42000000,100904.00000000,101101.29000000,470.38086000,1734620099999,47590983.66547430,68669,208.15853000,21059787.12947290,101070.64
1734620100000,101101.30000000,101365.59000000,100854.41000000,100942.41000000,521.53555000,1734620399999,52758364.40544950,49783,235.39869000,23820214.65939970,101021.85500000001
1734620400000,100942.41000000,101063.38000000,100694.07000000,100727.99000000,557.41122000,1734620699999,56224415.17451640,51139,225.89328000,22789699.02420350,100835.20000000001
1734620700000,100727.99000000,100860.48000000,100360.00000000,100480.79000000,452.06370000,1734620999999,45463925.90187610,57219,188.31561000,18936620.95916640,100604.39
1734621000000,100480.79000000,100972.00000000,100387.55000000,100850.01000000,383.30370000,1734621299999,38570267.89816180,42931,262.10942000,26374533.63478040,100665.4
1734621300000,100850.00000000,100850.34000000,100232.83000000,100308.12000000,309.85380000,1734621599999,31111950.48114620,45752,116.15086000,11663857.49850670,100579.06
1734621600000,100308.11000000,100439.09000000,99768.00000000,99768.01000000,389.81531000,1734621899999,39011000.64020020,48957,130.19684000,13032837.15255150,100038.06
1734621900000,99768.01000000,100160.89000000,99623.46000000,99916.23000000,482.70902000,1734622199999,48215512.82890660,51423,239.52688000,23924744.52652880,99842.12
1734622200000,99916.23000000,100171.99000000,99694.68000000,99816.73000000,339.17735000,1734622499999,33890326.62443580,46820,182.38618000,18226124.51219020,99866.48
1734622500000,99816.72000000,99913.31000000,99533.51000000,99692.05000000,330.73092000,1734622799999,32978963.40363030,42175,175.69855000,17519717.72311280,99754.38500000001
1734622800000,99692.05000000,100304.00000000,99500.00000000,100236.00000000,338.52907000,1734623099999,33798914.60878490,36745,185.65022000,18543740.23018750,99964.025
1734623100000,100233.95000000,100583.98000000,99966.01000000,100531.97000000,501.81194000,1734623399999,50349881.46392170,38433,241.28805000,24204547.24460560,100382.95999999999
1734623400000,100531.96000000,100750.00000000,100457.95000000,100589.45000000,269.58871000,1734623699999,27132618.49328820,32042,134.35947000,13523225.88137640,100560.705
1734623700000,100589.45000000,100731.99000000,100332.30000000,100679.86000000,188.00639000,1734623999999,18901004.18848070,31645,80.09693000,8051887.31951170,100634.655
1734624000000,100679.86000000,100712.16000000,100350.29000000,100361.74000000,167.37004000,1734624299999,16825125.95066210,29966,63.20552000,6354445.14090140,100520.8
1734624300000,100361.74000000,100372.00000000,100076.02000000,100108.90000000,142.35635000,1734624599999,14265741.29019790,26512,67.61785000,6775693.61046030,100235.32
1734624600000,100108.90000000,100149.14000000,99830.00000000,100057.83000000,240.51253000,1734624899999,24048739.91165350,32003,89.55300000,8953811.69670270,100083.36499999999
1734624900000,100057.84000000,100211.94000000,99949.99000000,100105.24000000,200.73135000,1734625199999,20094326.31589150,23531,121.00259000,12112798.34507790,100081.54000000001
1734625200000,100105.23000000,100564.99000000,100064.01000000,100554.22000000,152.59841000,1734625499999,15311637.47873860,20234,94.44840000,9476331.43525090,100329.725
1734625500000,100554.22000000,100664.98000000,100479.49000000,100522.82000000,156.47627000,1734625799999,15737490.00224190,16610,92.02579000,9254764.32696260,100538.52
1734625800000,100522.23000000,100677.89000000,100389.29000000,100533.79000000,141.80080000,1734626099999,14256474.72707780,19312,73.17621000,7358072.82089410,100528.01
1734626100000,100533.80000000,101200.00000000,100456.01000000,101085.99000000,323.69444000,1734626399999,32679243.20389390,30519,220.41942000,22253418.13496000,100809.895
1734626400000,101085.99000000,101149.83000000,100839.05000000,101098.12000000,269.44139000,1734626699999,27220170.59531990,23878,133.42403000,13477280.11910550,101092.055
1734626700000,101098.13000000,101100.00000000,100785.70000000,100831.67000000,112.26253000,1734626999999,11339002.95902840,16937,58.72643000,5931610.58987460,100964.9
1734627000000,100830.61000000,100856.23000000,100628.94000000,100630.01000000,79.49442000,1734627299999,8008615.51233080,13842,41.62015000,4192941.57007310,100730.31
1734627300000,100630.01000000,100778.82000000,100535.20000000,100716.30000000,140.86391000,1734627599999,14178608.85016980,15492,86.80616000,8738221.82239930,100673.155
1734627600000,100716.30000000,100748.87000000,100522.31000000,100550.77000000,103.84577000,1734627899999,10448939.98505470,22568,46.55027000,4684042.97189840,100633.535
1734627900000,100550.78000000,100582.78000000,100362.50000000,100393.91000000,107.87346000,1734628199999,10837885.24500950,18580,54.97557000,5522550.45911020,100472.345
1734628200000,100393.92000000,100468.79000000,100290.44000000,100308.24000000,119.28805000,1734628499999,11976165.20986620,16342,53.38329000,5359424.13727640,100351.08
1734628500000,100308.24000000,100346.84000000,99765.19000000,99794.35000000,393.63294000,1734628799999,39350319.92214880,30448,122.19157000,12214094.75550360,100051.29500000001
1734628800000,99794.35000000,99929.47000000,99600.40000000,99829.58000000,345.19846000,1734629099999,34430829.20766180,33149,217.68358000,21708713.78158140,99811.965
1734629100000,99829.58000000,99877.66000000,99500.01000000,99530.46000000,230.05660000,1734629399999,22919440.45995200,32390,116.22283000,11579065.80521690,99680.02
1734629400000,99530.45000000,99585.22000000,99192.69000000,99301.25000000,484.21442000,1734629699999,48113780.53878710,46877,207.41203000,20608465.93768470,99415.85
1734629700000,99301.26000000,99383.99000000,98960.99000000,98992.77000000,423.18700000,1734629999999,41930104.56941150,40038,148.36735000,14701983.88955120,99147.015
1734630000000,98992.77000000,99287.18000000,98815.99000000,98832.52000000,459.17398000,1734630299999,45452885.37325560,44141,198.78026000,19683758.36075620,98912.645
1734630300000,98832.51000000,99159.91000000,98500.00000000,98563.71000000,558.34724000,1734630599999,55158967.06585410,58898,196.78070000,19451933.95211280,98698.11
1734630600000,98563.71000000,98980.56000000,97500.00000000,97849.39000000,1053.59240000,1734630899999,103522608.38783560,104375,328.95988000,32361193.49710010,98206.55
1734630900000,97843.04000000,99099.20000000,97814.54000000,98855.86000000,833.57114000,1734631199999,82050433.16778880,82304,451.89272000,44490592.79415830,98349.45
1734631200000,98855.86000000,98876.00000000,98100.00000000,98357.29000000,652.02070000,1734631499999,64239737.99599660,129707,298.14093000,29376678.44704420,98606.575
1734631500000,98357.29000000,98519.99000000,98040.00000000,98091.51000000,415.62723000,1734631799999,40848890.04968280,57183,175.42022000,17239526.64559600,98224.4
1734631800000,98091.52000000,98134.40000000,97725.49000000,98038.65000000,500.93454000,1734632099999,49068379.31438400,56104,207.65926000,20339440.20825880,98065.08499999999
1734632100000,98036.01000000,98036.01000000,97170.75000000,97485.00000000,654.11015000,1734632399999,63815378.79185860,80208,236.23415000,23049321.26511620,97760.505
1734632400000,97483.49000000,97483.49000000,96900.00000000,97355.89000000,783.70964000,1734632699999,76133912.55481560,89980,336.74882000,32719937.87292740,97419.69
1734632700000,97355.89000000,98472.72000000,97355.89000000,98459.85000000,571.66578000,1734632999999,56014814.57329290,64405,328.19237000,32160540.31396500,97907.87
1734633000000,98459.85000000,98505.00000000,97942.35000000,98021.43000000,364.21390000,1734633299999,35758837.32495840,40706,156.90060000,15400421.44522300,98240.64
1734633300000,98021.43000000,98796.29000000,97991.99000000,98548.35000000,388.57331000,1734633599999,38288797.84818900,36227,210.15072000,20706524.38804790,98284.89
1734633600000,98548.34000000,98569.85000000,98233.92000000,98233.93000000,210.45583000,1734633899999,20709097.30072260,27613,106.60715000,10489786.31111220,98391.135
1734633900000,98233.93000000,98570.84000000,98100.00000000,98500.00000000,159.52006000,1734634199999,15688331.81052840,29997,84.80340000,8341880.87863650,98366.965
1734634200000,98500.01000000,98704.51000000,98252.01000000,98272.00000000,176.30628000,1734634499999,17378739.94833460,26005,108.27784000,10674153.82968000,98386.005
1734634500000,98272.00000000,98952.73000000,98271.99000000,98932.73000000,147.40474000,1734634799999,14548128.00827920,26006,97.13521000,9585561.78715320,98602.36499999999
1734634800000,98932.72000000,99024.00000000,98728.00000000,98971.22000000,197.06879000,1734635099999,19484836.87064000,33077,101.70084000,10056451.00691530,98951.97
1734635100000,98971.22000000,99064.06000000,98840.11000000,98979.14000000,160.27025000,1734635399999,15863075.31844280,26637,95.05068000,9408148.67693120,98975.18
1734635400000,98979.14000000,98979.14000000,98664.00000000,98696.96000000,125.39402000,1734635699999,12386416.92791240,23477,40.95475000,4045183.05559930,98838.05
1734635700000,98696.96000000,98696.96000000,98379.23000000,98409.87000000,128.44633000,1734635999999,12654896.66557210,21056,48.55556000,4784033.89688560,98553.41500000001
1734636000000,98409.86000000,98482.00000000,98180.22000000,98316.04000000,183.04814000,1734636299999,17999417.42528690,31662,99.97675000,9830540.56139670,98362.95
1734636300000,98316.04000000,98351.30000000,98093.57000000,98135.53000000,140.39786000,1734636599999,13791405.11133530,20128,67.09078000,6590756.38731540,98225.785
1734636600000,98133.91000000,98175.32000000,97638.57000000,97655.79000000,222.65013000,1734636899999,21804185.53524970,30550,94.23209000,9227334.49253300,97894.85
1734636900000,97655.80000000,97747.81000000,97289.09000000,97292.21000000,346.68164000,1734637199999,33802875.89716990,36537,164.30805000,16019914.95652440,97474.005
1734637200000,97292.22000000,97300.00000000,96720.33000000,96916.07000000,429.54318000,1734637499999,41682464.50275490,41036,153.20884000,14873333.61255600,97104.145
1734637500000,96916.06000000,97179.58000000,96357.83000000,96825.54000000,851.21860000,1734637799999,82321557.53780330,81747,311.53200000,30138392.95543970,96870.79999999999
1734637800000,96826.13000000,96955.06000000,96251.32000000,96535.53000000,484.78744000,1734638099999,46803964.55993070,60492,225.74833000,21795232.44100440,96680.83
1734638100000,96535.53000000,97245.18000000,96383.45000000,97199.72000000,322.86648000,1734638399999,31289806.71013390,43368,169.10611000,16385037.86664790,96867.625
1734638400000,97199.72000000,97298.53000000,96546.89000000,96583.60000000,323.93125000,1734638699999,31411243.49399510,45666,155.07733000,15040300.49756050,96891.66
1734638700000,96583.60000000,96843.62000000,96222.00000000,96222.01000000,310.46038000,1734638999999,29964767.17434290,45116,124.16091000,11985079.81502480,96402.805
1734639000000,96222.01000000,96234.94000000,95700.00000000,95979.80000000,1079.81845000,1734639299999,103582626.49029650,97598,386.87603000,37105304.15152800,96100.905
1734639300000,95979.32000000,96901.89000000,95724.56000000,96676.15000000,510.46502000,1734639599999,49197280.90725840,61972,286.02817000,27566359.99305350,96327.735
1734639600000,96676.15000000,97157.28000000,96606.86000000,97020.01000000,268.13808000,1734639899999,25997257.30021580,36873,175.65354000,17029316.22549730,96848.07999999999
1734639900000,97020.00000000,97020.00000000,96400.00000000,96590.18000000,250.00339000,1734640199999,24166032.97316340,35397,123.52018000,11938938.03350750,96805.09
1734640200000,96590.18000000,96842.62000000,96288.05000000,96316.42000000,240.47633000,1734640499999,23221148.88102410,25522,127.76475000,12337956.12857760,96453.29999999999
1734640500000,96316.42000000,96470.61000000,95800.00000000,96430.48000000,378.00691000,1734640799999,36330951.52784710,28184,183.72271000,17658389.41254030,96373.45
1734640800000,96430.48000000,97048.88000000,96280.57000000,96932.10000000,286.04800000,1734641099999,27669168.89451660,23123,162.54652000,15719604.53005070,96681.29000000001
1734641100000,96929.37000000,97312.00000000,96738.21000000,96744.11000000,269.02630000,1734641399999,26104196.97130280,19761,146.71780000,14238614.70548150,96836.73999999999
1734641400000,96744.10000000,96880.68000000,96480.00000000,96581.77000000,198.96475000,1734641699999,19234497.43256040,16679,103.74590000,10029399.54565220,96662.935
1734641700000,96581.77000000,96943.11000000,96321.15000000,96409.54000000,315.61440000,1734641999999,30504318.84071790,19965,195.75345000,18921187.47873310,96495.655
1734642000000,96409.55000000,96484.85000000,95828.98000000,96137.48000000,357.98270000,1734642299999,34419034.49702950,25658,181.03265000,17403406.94982410,96273.515
1734642300000,96137.49000000,97159.69000000,96102.44000000,97052.83000000,278.85538000,1734642599999,26952297.76486990,24006,166.37490000,16079042.19837430,96595.16
1734642600000,97052.83000000,97235.94000000,96909.63000000,96926.72000000,219.23441000,1734642899999,21287094.14401330,14567,93.14776000,9043265.18821560,96989.775
1734642900000,96926.72000000,97636.00000000,96770.52000000,97600.00000000,323.86912000,1734643199999,31545995.35086280,21846,183.60153000,17876571.36660250,97263.36
1734643200000,97600.01000000,97999.99000000,97600.01000000,97971.93000000,224.71319000,1734643499999,21979746.94216780,17097,152.76852000,14944045.02435870,97785.97
1734643500000,97971.93000000,98001.27000000,97487.10000000,97521.91000000,187.93051000,1734643799999,18370120.03301470,14960,98.87437000,9666598.10134900,97746.92
1734643800000,97521.91000000,97770.11000000,97362.08000000,97506.97000000,199.47728000,1734644099999,19468534.48912800,13513,91.41017000,8921380.96931820,97514.44
1734644100000,97506.97000000,98090.90000000,97486.14000000,97928.78000000,184.01545000,1734644399999,18011748.87031990,17220,106.50388000,10423874.95201660,97717.875
1734644400000,97928.78000000,97978.63000000,97750.00000000,97864.23000000,109.35374000,1734644699999,10699690.21854640,14829,63.34593000,6197747.11282490,97896.505
1734644700000,97864.23000000,97893.28000000,97451.85000000,97666.22000000,157.63506000,1734644999999,15391763.38078140,20909,66.73858000,6516115.95652150,97765.225
1734645000000,97666.21000000,97770.91000000,97550.85000000,97679.99000000,183.14979000,1734645299999,17890922.89376390,16442,141.55568000,13827906.69646580,97673.1
1734645300000,97679.98000000,97728.92000000,97379.55000000,97417.66000000,185.91960000,1734645599999,18146441.15951530,16243,103.22946000,10076594.04339470,97548.82
1734645600000,97417.66000000,97619.08000000,97324.01000000,97566.82000000,210.88965000,1734645899999,20559892.08869750,25197,155.00581000,15112349.99659800,97492.24
1734645900000,97566.82000000,97567.99000000,97231.02000000,97355.50000000,199.55143000,1734646199999,19430625.76481300,26362,133.47475000,12996692.66963020,97461.16
1734646200000,97355.49000000,97536.58000000,97242.13000000,97371.84000000,242.29753000,1734646499999,23596344.80912070,18344,167.62053000,16323336.31361270,97363.66500000001
1734646500000,97371.84000000,97642.89000000,97328.04000000,97561.57000000,188.28738000,1734646799999,18357804.73846530,16390,131.53375000,12823543.10683740,97466.705
1734646800000,97561.57000000,97905.36000000,97561.56000000,97811.77000000,140.88219000,1734647099999,13773083.14986220,13989,81.24423000,7942296.57929400,97686.67000000001
1734647100000,97811.77000000,97936.47000000,97702.97000000,97748.97000000,88.31108000,1734647399999,8640956.77144580,10005,40.47389000,3960424.14485850,97780.37
1734647400000,97748.97000000,97748.97000000,97389.02000000,97515.16000000,131.94798000,1734647699999,12866563.15327430,14986,61.90036000,6034497.58532330,97632.065
1734647700000,97515.16000000,97673.14000000,97420.00000000,97420.01000000,65.95855000,1734647999999,6433205.32951250,10175,27.75475000,2706947.64977090,97467.58499999999
1734648000000,97420.00000000,97773.31000000,97403.91000000,97773.31000000,60.72850000,1734648299999,5925096.95064800,7061,40.28074000,3930745.66440490,97596.655
1734648300000,97773.31000000,98000.00000000,97711.36000000,97999.99000000,102.62493000,1734648599999,10042257.30431080,9923,58.24174000,5699841.87913260,97886.65
1734648600000,97999.99000000,98214.73000000,97955.21000000,98214.73000000,88.81938000,1734648899999,8711751.26141660,9210,54.13263000,5309993.36836050,98107.36
1734648900000,98214.73000000,98500.00000000,98080.93000000,98391.21000000,469.74872000,1734649199999,46190057.97284710,25757,317.75278000,31247300.61780230,98302.97
1734649200000,98391.21000000,98400.01000000,97917.70000000,97931.98000000,278.05542000,1734649499999,27299996.61242970,22638,159.21447000,15631684.87032320,98161.595
1734649500000,97931.99000000,97950.21000000,97744.27000000,97928.00000000,164.87818000,1734649799999,16135115.08818100,17724,106.53423000,10425347.41916370,97929.995
1734649800000,97928.00000000,97964.00000000,97857.17000000,97949.54000000,76.54233000,1734650099999,7494979.17623950,8731,31.12573000,3047782.89673400,97938.76999999999
1734650100000,97949.54000000,97978.87000000,97775.51000000,97865.10000000,76.21276000,1734650399999,7458521.10151950,11425,36.77524000,3598995.63049460,97907.32
1734650400000,97865.11000000,97865.11000000,97468.89000000,97602.56000000,118.29154000,1734650699999,11547409.48783570,20144,37.09527000,3620430.32001140,97733.83499999999
1734650700000,97602.56000000,97875.57000000,97555.93000000,97873.36000000,74.59054000,1734650999999,7291003.95191640,13296,41.90026000,4096136.38183580,97737.95999999999
